"country","region","life_expect","life_exp60","adult_mortality","infant_mort","age1.4mort","alcohol","bmi","measles","polio","basic_water","gghe.d","une_pop","une_infant","une_life","une_hiv","une_gni","country_code"
"Philippines","Western Pacific",67.9308670588235,16.9477547058824,206.602423529412,0.0262002941176471,0.00199294117647059,4.48392058823529,22.6529411764706,85.7647058823529,82.5882352941177,89.22118,1.23134411764706,90920.0074705882,25.7764705882353,69.6207647058824,0.1,6174.11764705882,"PHL"
"Papua New Guinea","Western Pacific",63.9486582352941,16.5090847058824,245.443935294118,0.0534058823529412,0.00432705882352941,0.725367647058824,24.8529411764706,68.7058823529412,58.5882352941176,36.5333876470588,1.64615588235294,7005.77064705882,47.0529411764706,61.4480588235294,0.852941176470588,2644.70588235294,"PNG"
"Portugal","Europe",79.3913235294118,23.0559,91.0120947058823,0.00351029411764706,0.000230588235294118,11.3514664705882,25.7176470588235,95.2941176470588,96.5882352941177,99.3354652941177,6.28797941176471,10472.1057647059,3.62352941176471,78.8889511764706,0.564705882352941,24417.0588235294,"PRT"
"Paraguay","Americas",72.7698305882353,20.6583005882353,157.077652941176,0.0226441176470588,0.00108117647058824,5.71900529411765,25.8176470588235,88.9411764705882,90.1176470588235,87.4200158823529,2.20912058823529,6071.06282352941,23.1352941176471,72.2458235294118,0.541176470588235,8162.94117647059,"PRY"
"Romania","Europe",73.2257052941176,19.1759923529412,155.753917647059,0.0123808823529412,0.000574411764705882,10.5247664705882,25.7882352941176,94.3529411764706,94.4117647058823,100,3.96115705882353,20903.4025882353,12.3352941176471,73.0175052941176,0.1,14049.4117647059,"ROU"
"Rwanda","Africa",59.4168205882353,17.1159347058824,303.258617647059,0.0621870588235294,0.00920352941176471,7.90673058823529,21.5176470588235,89.4705882352941,93.8823529411765,51.3665141176471,1.88828,9653.50605882353,58.7,59.4832352941176,3.66470588235294,1222.94117647059,"RWA"
"Senegal","Africa",62.1033470588235,16.16407,222.464205882353,0.0513444117647059,0.00912029411764706,0.285886470588235,22.6058823529412,73.2941176470588,79.5882352941177,69.6179511764706,1.33871470588235,12153.6132941176,48.5529411764706,62.6571764705882,0.588235294117647,2548.23529411765,"SEN"
"Singapore","Western Pacific",82.94685,25.03369,51.36488,0.002085,0.00014,1.83685,23.6,95,96,100,2.09373,5653.634,2.2,82.84634,0.3,85090,"SGP"
"Sierra Leone","Africa",46.79126,12.3761864705882,452.132241176471,0.126593823529412,0.0182032352941176,3.67956058823529,22.4529411764706,72.1764705882353,72.4705882352941,49.3381305882353,1.52238,6051.97858823529,115.217647058824,47.1005294117647,1.52352941176471,1146.47058823529,"SLE"
"El Salvador","Americas",71.3727011764706,20.6615358823529,198.049505882353,0.0192591176470588,0.000884705882352941,2.59352529411765,26.8823529411765,94,92.5294117647059,87.1598229411765,4.36928705882353,6129.20970588235,18.8058823529412,70.7827647058824,0.676470588235294,5739.41176470588,"SLV"
"Serbia","Europe",75.2029363636364,19.1208081818182,113.764818181818,0.00644545454545455,0.000239090909090909,8.39681545454545,25.8272727272727,90.0909090909091,94.3636363636364,89.3180381818182,5.53410636363636,8979.42072727273,6.32727272727273,74.5541045454545,0.1,12938.1818181818,"SRB"
"Suriname","Americas",69.6680511764706,18.2523694117647,201.194929411765,0.0235576470588235,0.000775,4.90591235294118,25.9882352941176,80,79.6470588235294,92.1841317647059,2.51160117647059,517.512235294118,23.6,69.7158823529412,1.32941176470588,11968.8235294118,"SUR"
"Slovakia","Europe",75.1949852941176,19.7778729411765,128.595323529412,0.006365,0.000336470588235294,10.8177205882353,25.9235294117647,98.0588235294118,98.2941176470588,98.57982,5.18906588235294,5408.92076470588,6.31764705882353,74.9228141176471,0.1,20998.8235294118,"SVK"
"Slovenia","Europe",78.6772811764706,22.2590029411765,96.4423294117647,0.00318941176470588,0.000185882352941176,10.9458823529412,25.9470588235294,94.5294117647059,95.1176470588235,99.5699747058824,5.87447941176471,2025.60958823529,3.05294117647059,78.5946211764706,0.1,25859.4117647059,"SVN"
"Eswatini","Africa",50.2602776470588,15.5648517647059,528.965294117647,0.0719867647058823,0.00951411764705882,6.1811,26.1705882352941,92.4705882352941,89.0588235294118,60.6691076470588,3.30391823529412,1054.11688235294,66.1058823529412,47.2940588235294,26.8411764705882,7540,"SWZ"
"Chad","Africa",50.8316917647059,15.4889770588235,391.524111764706,0.0964852941176471,0.0197994117647059,0.584726470588235,21.4764705882353,36.8235294117647,38.8235294117647,40.1522358823529,1.27371352941176,11290.0968823529,88.0588235294118,50.1575294117647,1.52352941176471,1491.17647058824,"TCD"
"Togo","Africa",57.1657776470588,14.5616952941176,310.614064705882,0.0658029411764706,0.00928588235294118,1.28683235294118,22.8529411764706,67.1176470588235,75.9411764705882,55.01406,0.965631176470588,6136.98829411765,62.1764705882353,56.4862352941176,3.03529411764706,1197.64705882353,"TGO"
"Thailand","South-East Asia",73.2176164705882,21.0561294117647,171.994488235294,0.0143908823529412,0.000611470588235294,6.47785823529412,23.6117647058824,96.9411764705882,98.3529411764706,96.8494905882353,2.37347470588235,66337.2450588235,13,73.3923529411765,1.55882352941176,11558.8235294118,"THA"
"Tajikistan","Europe",68.6397523529412,17.5693488235294,141.565676470588,0.0528241176470588,0.00270088235294118,0.724659411764706,25.0117647058824,90.8823529411765,88.8235294117647,67.5736911764706,1.28275470588235,7296.75694117647,44.1117647058824,67.1703529411765,0.158823529411765,2151.76470588235,"TJK"
"Tunisia","Eastern Mediterranean",74.5370294117647,19.4564988235294,101.35883,0.0175747058823529,0.000802058823529412,1.29807235294118,25.7294117647059,94.7647058823529,96.5882352941177,91.7369676470588,3.22654470588235,10448.1216470588,17.8823529411765,74.6948823529412,0.1,8712.35294117647,"TUN"
"United Republic of Tanzania","Africa",57.3155288235294,16.5974882352941,374.828876470588,0.0583714705882353,0.00813294117647059,6.09720823529412,22.6588235294118,91.3529411764706,88.2941176470588,40.4979576470588,1.54710941176471,42387.8922352941,54.8352941176471,57.0536470588235,5.31176470588235,1994.11764705882,"TZA"
"Uganda","Africa",55.0013841176471,16.5204905882353,403.8019,0.0682655882352941,0.0103773529411765,11.1254847058824,21.8058823529412,72.1764705882353,69.8235294117647,36.8525135294118,1.87757352941176,30855.1635294118,58.8588235294118,54.6603529411765,7.05882352941176,1363.52941176471,"UGA"
"Ukraine","Europe",68.4706792857143,17.2078064285714,248.391978571429,0.01179,0.000495357142857143,7.80391642857143,26.0714285714286,88.2857142857143,86.2142857142857,96.4408364285714,3.44611642857143,46726.1863571429,11.9357142857143,68.93291,0.842857142857143,6646.42857142857,"UKR"
"Uruguay","Americas",75.8674647058824,21.3254964705882,121.001582352941,0.0134929411764706,0.000657941176470588,6.24929176470588,26.5529411764706,94.7647058823529,94.2941176470588,98.02943,5.08880470588235,3354.02611764706,10.7117647058824,76.284,0.429411764705882,14462.3529411765,"URY"
"United States of America","Americas",78.7914657142857,23.3255042857143,107.493542857143,0.00609928571428571,0.000247857142857143,8.75704285714286,28.7,91.8571428571429,93.2857142857143,99.2481814285714,8.17584285714286,316229.665857143,5.97142857142857,78.6766514285714,0.4,54450,"USA"
"Uzbekistan","Europe",69.9687152941176,18.0707429411765,158.233735294118,0.0377985294117647,0.00156970588235294,2.00855882352941,25.7705882352941,98.2352941176471,98.5882352941177,93.3386494117647,2.61173470588235,27819.8839411765,36.2705882352941,69.1595882352941,0.135294117647059,3881.76470588235,"UZB"
"Viet Nam","Western Pacific",75.0416370588235,21.9765635294118,133.308011764706,0.0201194117647059,0.001295,1.81778352941176,20.8294117647059,95.4117647058823,94.9411764705882,87.0138341176471,2.08575117647059,86481.3027647059,19.4529411764706,74.382,0.352941176470588,3845.29411764706,"VNM"
"Yemen","Eastern Mediterranean",63.394191875,16.099323125,240.52786875,0.054255625,0.0044459375,0.04631625,23.025,67.875,71.625,49.358829375,1.56150625,21730.407125,51.26875,64.15425,0.1,3543.75,"YEM"
"South Africa","Africa",58.2263811764706,15.9476835294118,400.349423529412,0.0438885294117647,0.00482970588235294,7.36621,26.7588235294118,73.1176470588235,75.1176470588235,88.5614558823529,3.43756058823529,50136.8058235294,42.1058823529412,57.1557058823529,17.6294117647059,10616.4705882353,"ZAF"
"Zambia","Africa",53.6050835294118,16.1091276470588,446.703135294118,0.0668052941176471,0.0102997058823529,3.12458,22.0352941176471,86.5294117647059,83.1764705882353,54.4908729411765,1.76500411764706,13067.4762352941,61.8117647058824,52.9338235294118,13.6470588235294,2717.05882352941,"ZMB"
"Zimbabwe","Africa",58.0802128571429,17.0331371428571,395.456957142857,0.0492935714285714,0.00617214285714286,3.69259714285714,23.7285714285714,92.1428571428571,91.7142857142857,65.9921928571429,2.65536428571429,13355.605,43.8714285714286,56.2432857142857,14.4,2190,"ZWE"
